ad_archive_id,collation_id,is_active,start_date_formatted,end_date_formatted,page_name,snapshot.page_name,snapshot.title,snapshot.body.text,snapshot.cta_text,snapshot.display_format,snapshot.link_url,domain,url_path,utm_source,utm_medium,utm_campaign,funding_type_label,supplier_label,brand_label,campaign_period,creative_format,card_title,card_body,card_cta_text,card_image_url,card_video_hd_url,publisher_platform,snapshot_week,snapshot_month,publisher_platform_clean,facebook,instagram,audience_network,messenger,threads,whatsapp,landing_page_type,is_official_cw,mentions_cw_brand,tga_risk_flag,snapshot_date,start_date_formatted_dt,snapshot_run_datetime,campaign_age_days
1357261146502349,,True,2026-05-27 07:00:00,2026-05-31 07:00:00,Chemist Warehouse,Chemist Warehouse,The Scent that Never Dies,Long-lasting sweat and odor protection. Feel 2x fresher with a perfume-quality fragrance!,Shop now,VIDEO,https://www.chemistwarehouse.com.au/shop-online/705652/old-spice?utm_source=facebook&utm_medium=social&utm_campaign=au_cw_oa_facebook_social_proctergambleaustralia_oldspice_259_2026_100486-oa_video-image&utm_term=traffic&utm_content=video-image_all,www.chemistwarehouse.com.au,/shop-online/705652/old-spice,facebook,social,au_cw_oa_facebook_social_proctergambleaustralia_oldspice_259_2026_100486-oa_video-image,O&O,Proctergambleaustralia,Oldspice,2026,video-image,,,,,,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'WHATSAPP', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, WHATSAPP, THREADS",True,True,True,True,True,True,Brand/Category Page,True,False,False,2026-06-01,2026-05-27 07:00:00,2026-06-01 16:50:49.848447,5
2194787624638117,,True,2026-05-27 07:00:00,2026-05-31 07:00:00,Chemist Warehouse,Chemist Warehouse,The Scent that Never Dies,"Old Spice Captain keeps you smelling like you’ve still got it, shop now at Chemist Warehouse.",Shop now,VIDEO,https://www.chemistwarehouse.com.au/shop-online/705652/old-spice?utm_source=facebook&utm_medium=social&utm_campaign=au_cw_oa_facebook_social_proctergambleaustralia_oldspice_259_2026_100486-oa_video-image&utm_term=traffic&utm_content=video-image_all,www.chemistwarehouse.com.au,/shop-online/705652/old-spice,facebook,social,au_cw_oa_facebook_social_proctergambleaustralia_oldspice_259_2026_100486-oa_video-image,O&O,Proctergambleaustralia,Oldspice,2026,video-image,,,,,,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'WHATSAPP', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, WHATSAPP, THREADS",True,True,True,True,True,True,Brand/Category Page,True,True,False,2026-06-01,2026-05-27 07:00:00,2026-06-01 16:50:49.848447,5
933807689657184,,True,2026-05-27 07:00:00,2026-05-31 07:00:00,Chemist Warehouse,Chemist Warehouse,The Scent that Never Dies,Long-lasting sweat and odor protection. Available Now at Chemist Warehouse.,Shop now,VIDEO,https://www.chemistwarehouse.com.au/shop-online/705652/old-spice?utm_source=facebook&utm_medium=social&utm_campaign=au_cw_oa_facebook_social_proctergambleaustralia_oldspice_259_2026_100486-oa_video-image&utm_term=conversion&utm_content=video-image_all,www.chemistwarehouse.com.au,/shop-online/705652/old-spice,facebook,social,au_cw_oa_facebook_social_proctergambleaustralia_oldspice_259_2026_100486-oa_video-image,O&O,Proctergambleaustralia,Oldspice,2026,video-image,,,,,,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",True,True,True,True,True,False,Brand/Category Page,True,True,False,2026-06-01,2026-05-27 07:00:00,2026-06-01 16:50:49.848447,5
1348602357332630,,True,2026-05-27 07:00:00,2026-05-31 07:00:00,Chemist Warehouse,Chemist Warehouse,The Scent that Never Dies,Long-lasting sweat and odor protection. Feel 2x fresher with a perfume-quality fragrance!,Shop now,VIDEO,https://www.chemistwarehouse.com.au/shop-online/705652/old-spice?utm_source=facebook&utm_medium=social&utm_campaign=au_cw_oa_facebook_social_proctergambleaustralia_oldspice_259_2026_100486-oa_video-image&utm_term=traffic&utm_content=video-image_all,www.chemistwarehouse.com.au,/shop-online/705652/old-spice,facebook,social,au_cw_oa_facebook_social_proctergambleaustralia_oldspice_259_2026_100486-oa_video-image,O&O,Proctergambleaustralia,Oldspice,2026,video-image,,,,,,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'WHATSAPP', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, WHATSAPP, THREADS",True,True,True,True,True,True,Brand/Category Page,True,False,False,2026-06-01,2026-05-27 07:00:00,2026-06-01 16:50:49.848447,5
1707277710722482,,True,2026-05-27 07:00:00,2026-05-29 07:00:00,Chemist Warehouse,Chemist Warehouse,The Scent that Never Dies,Old Spice long-lasting sweat and odor protection. Available Now at Chemist Warehouse.,Shop now,VIDEO,https://www.chemistwarehouse.com.au/shop-online/705652/old-spice?utm_source=facebook&utm_medium=social&utm_campaign=au_cw_oa_facebook_social_proctergambleaustralia_oldspice_259_2026_100486-oa_video-image&utm_term=conversion&utm_content=video-image_all,www.chemistwarehouse.com.au,/shop-online/705652/old-spice,facebook,social,au_cw_oa_facebook_social_proctergambleaustralia_oldspice_259_2026_100486-oa_video-image,O&O,Proctergambleaustralia,Oldspice,2026,video-image,,,,,,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",True,True,True,True,True,False,Brand/Category Page,True,True,False,2026-06-01,2026-05-27 07:00:00,2026-06-01 16:50:49.848447,5
1668772484439261,,True,2026-05-27 07:00:00,2026-05-30 07:00:00,Chemist Warehouse,Chemist Warehouse,Try La Roche Posay today!,Get La Roche Posay Effaclar Duo +M for acne prone skin. Shop now at Chemist Warehouse.,Shop now,IMAGE,https://www.chemistwarehouse.com.au/buy/134762/la-roche-posay-effaclar-duo-m-40ml,www.chemistwarehouse.com.au,/buy/134762/la-roche-posay-effaclar-duo-m-40ml,,,,Not Specified,,,,,,,,,,"['FACEBOOK', 'INSTAGRAM', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, THREADS",True,True,False,False,True,False,SKU Product,True,True,False,2026-06-01,2026-05-27 07:00:00,2026-06-01 16:50:49.848447,5
1316808847254626,979288088153386,True,2026-05-27 07:00:00,2026-05-30 07:00:00,Chemist Warehouse,Chemist Warehouse,Shop Betadine now at Chemist Warehouse!,Here’s an antibacterial sore throat treatment that kills germs fast.,Shop now,IMAGE,https://www.chemistwarehouse.com.au/buy/155641/betadine-sore-throat-ready-to-use-200ml,www.chemistwarehouse.com.au,/buy/155641/betadine-sore-throat-ready-to-use-200ml,,,,Not Specified,,,,,,,,,,"['FACEBOOK', 'INSTAGRAM', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, THREADS",True,True,False,False,True,False,SKU Product,True,True,False,2026-06-01,2026-05-27 07:00:00,2026-06-01 16:50:49.848447,5
1662764624930307,968566679114178,True,2026-05-21 07:00:00,2026-05-30 07:00:00,Chemist Warehouse,Chemist Warehouse,Pantene Bond Repair,NEW Pantene Miracles Bond Repair Leave-In Treatment - instantly nourishes & repairs,Shop now,VIDEO,https://www.chemistwarehouse.com.au/shop-online/863/pantene?utm_source=facebook&utm_medium=social&utm_campaign=au_cw_oa_facebook_social_proctergambleaustralia_pantene_129_2026_100212-oa_video-image&utm_term=traffic&utm_content=video-image_all,www.chemistwarehouse.com.au,/shop-online/863/pantene,facebook,social,au_cw_oa_facebook_social_proctergambleaustralia_pantene_129_2026_100212-oa_video-image,O&O,Proctergambleaustralia,Pantene,2026,video-image,,,,,,"['FACEBOOK', 'INSTAGRAM', 'MESSENGER']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, MESSENGER",True,True,False,True,False,False,Brand/Category Page,True,False,True,2026-06-01,2026-05-21 07:00:00,2026-06-01 16:50:49.848447,11
1034364915629680,,True,2026-05-27 07:00:00,2026-05-31 07:00:00,Chemist Warehouse,Chemist Warehouse,{{product.name}},{{product.brand}},Shop now,DCO,https://www.chemistwarehouse.com.au/shop-online/702833/selsun?utm_source=facebook&utm_medium=social&utm_campaign=au_cw_oa_facebook_social_sanoficonsumerhealthcare_selsun_129_may26_100509-oa_video&utm_term=traffic&utm_content=video_brand,www.chemistwarehouse.com.au,/shop-online/702833/selsun,facebook,social,au_cw_oa_facebook_social_sanoficonsumerhealthcare_selsun_129_may26_100509-oa_video,O&O,Sanoficonsumerhealthcare,Selsun,may26,video,Now 1/2 Price off RRP!,Shop the Selsun range at Chemist Warehouse!,Shop Now,,https://video-mxp1-1.xx.fbcdn.net/o1/v/t2/f2/m366/AQNtQnhWEvyUdbM8-JBUaS7X2huYixg4TZ3T-nSfca0bx7J5yTWFPiGD4y7khkDCQ2K2eC0O9taobEynwDL8WenYlAbxlj6ei6RFMaCitz8Osg.mp4?_nc_cat=102&_nc_sid=5e9851&_nc_ht=video-mxp1-1.xx.fbcdn.net&_nc_ohc=hxSyH9eI1AsQ7kNvwHlDl8V&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjE0MTgxNDQ1NzY5OTkxODUsImFzc2V0X2FnZV9kYXlzIjoxMSwidmlfdXNlY2FzZV9pZCI6MTA3OTksImR1cmF0aW9uX3MiOjI2LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=5a3a4edcf9fe5dae&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC9FNzRDMDkyMDY3NUY5RDE3QTExNzRBMzEwN0VENUFBM19tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50LzdCNDNFMjZDMUVDM0JDNDQ0N0FCMEQ1OTQyOUJBQTg5X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACaivIS88PKEBRUCKAJDMywXQDrVP3ztkWgYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZd6oAQA&_nc_gid=8v4nEgntay5EhVQoHQ-D6w&_nc_ss=7f180&_nc_zt=28&oh=00_Af_GGGM2S20HBbmTzYzoufVETaPjNyPlB9KbLcGlXxS9QQ&oe=6A2287F2,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",True,True,True,True,True,False,Brand/Category Page,True,False,False,2026-06-01,2026-05-27 07:00:00,2026-06-01 16:50:49.848447,5
1006934605603281,,True,2026-05-27 07:00:00,2026-05-31 07:00:00,Chemist Warehouse,Chemist Warehouse,{{product.name}},{{product.brand}},Shop now,DCO,https://www.chemistwarehouse.com.au/buy/168503/l-oreal-paris-revitalift-laser-dark-spot-creamy-serum-30ml?utm_source=facebook&utm_medium=social&utm_campaign=au_cw_oa_facebook_social_lorealaustraliaptyltd_lorealparis_665_may26_100459-melasyl_video-image&utm_term=traffic&utm_content=video-image_brand,www.chemistwarehouse.com.au,/buy/168503/l-oreal-paris-revitalift-laser-dark-spot-creamy-serum-30ml,facebook,social,au_cw_oa_facebook_social_lorealaustraliaptyltd_lorealparis_665_may26_100459-melasyl_video-image,O&O,Lorealaustraliaptyltd,Lorealparis,may26,video-image,L’Oréal Paris Revitalift Creamy-Serum,"Formulated with multi-patented Melasyl™. In 7 days see triple efficacy: wrinkles, dark spots, dullness. You're Worth It.",Shop Now,https://scontent-mxp2-1.xx.fbcdn.net/v/t39.35426-6/707581292_3014970735367709_1555887694109983698_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=4kAPyNoD4KgQ7kNvwHgK4Qe&_nc_oc=Adrkxm104hsFHQeRo9JC6YwhX3T7aHIqaUr9Y5Chewigf3UcO_BnMFhDIy7wTuNgEM0&_nc_zt=14&_nc_ht=scontent-mxp2-1.xx&_nc_gid=8v4nEgntay5EhVQoHQ-D6w&_nc_ss=7f180&oh=00_Af_oLgISbXrbsZp918zYNcuLX_q4tykhDKuiu_tapMotTA&oe=6A229068,,"['FACEBOOK', 'INSTAGRAM', 'MESSENGER', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, MESSENGER, THREADS",True,True,False,True,True,False,SKU Product,True,False,False,2026-06-01,2026-05-27 07:00:00,2026-06-01 16:50:49.848447,5
1948664545774610,,True,2026-05-27 07:00:00,2026-05-31 07:00:00,Chemist Warehouse,Chemist Warehouse,{{product.name}},{{product.brand}},Shop now,DCO,https://www.chemistwarehouse.com.au/shop-online/587/swisse?category=Multivitamins&utm_source=facebook&utm_medium=social&utm_campaign=au_cw_coop_facebook_social_swissewellness_swissewellness_81_2026_100126-bau_image-video-traffic&utm_term=traffic&utm_content=image-video-traffic_image-women-1,www.chemistwarehouse.com.au,/shop-online/587/swisse,facebook,social,au_cw_coop_facebook_social_swissewellness_swissewellness_81_2026_100126-bau_image-video-traffic,Coop,Swissewellness,Swissewellness,2026,image-video-traffic,Have you had your multi today?,"Daily vitality support for women to help maintain energy, immunity and wellbeing",Shop Now,https://scontent-mxp1-1.xx.fbcdn.net/v/t39.35426-6/708662262_1637571220692284_1395430957004108794_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=IBvwhsqXRAoQ7kNvwFOGFFj&_nc_oc=Adom1b12xBPwgj8g-0EwQ9Fwb8QKRcoOHRJAGGFSpYLusSSXFg18oSfij-u4MRKNzAk&_nc_zt=14&_nc_ht=scontent-mxp1-1.xx&_nc_gid=dAdX9HVnCpWCdugZwfa2UQ&_nc_ss=7f180&oh=00_Af-JkW73DLSvLCKlYRHl5FzcDjNgO1mQlSb9VUti_vRJXQ&oe=6A228A32,,"['FACEBOOK', 'INSTAGRAM', 'MESSENGER']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, MESSENGER",True,True,False,True,False,False,Brand/Category Page,True,False,False,2026-06-01,2026-05-27 07:00:00,2026-06-01 16:50:49.848447,5
1709615686901876,,True,2026-05-27 07:00:00,2026-05-31 07:00:00,Chemist Warehouse,Chemist Warehouse,{{product.name}},{{product.brand}},Shop now,DCO,https://www.chemistwarehouse.com.au/shop-online/587/swisse?category=Multivitamins&utm_source=facebook&utm_medium=social&utm_campaign=au_cw_coop_facebook_social_swissewellness_swissewellness_81_2026_100126-bau_image-video-traffic&utm_term=traffic&utm_content=image-video-traffic_image-men-1,www.chemistwarehouse.com.au,/shop-online/587/swisse,facebook,social,au_cw_coop_facebook_social_swissewellness_swissewellness_81_2026_100126-bau_image-video-traffic,Coop,Swissewellness,Swissewellness,2026,image-video-traffic,Have you had your multi today?,"Daily vitality support for men to help maintain energy, immunity and wellbeing",Shop Now,https://scontent-mxp1-1.xx.fbcdn.net/v/t39.35426-6/707464362_2412899242572784_4518222414129199833_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=RKkEwOaXiyMQ7kNvwEQOHLv&_nc_oc=Adp6xtaBimZkJglk6gxhDCCI5-1TCR1Y1fNkfLn61Ck04EWOXeZ21kLTaKdskzGCcKM&_nc_zt=14&_nc_ht=scontent-mxp1-1.xx&_nc_gid=dAdX9HVnCpWCdugZwfa2UQ&_nc_ss=7f180&oh=00_Af-VceEXxWQicFyDZuenTraCYZYE3Frg6PgQsBEQ_mzI7A&oe=6A228519,,"['FACEBOOK', 'INSTAGRAM', 'MESSENGER']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, MESSENGER",True,True,False,True,False,False,Brand/Category Page,True,False,False,2026-06-01,2026-05-27 07:00:00,2026-06-01 16:50:49.848447,5
1304424975029228,,True,2026-05-27 07:00:00,2026-05-31 07:00:00,Chemist Warehouse,Chemist Warehouse,{{product.name}},{{product.brand}},Shop now,DCO,https://www.chemistwarehouse.com.au/buy/168503/l-oreal-paris-revitalift-laser-dark-spot-creamy-serum-30ml?utm_source=facebook&utm_medium=social&utm_campaign=au_cw_oa_facebook_social_lorealaustraliaptyltd_lorealparis_665_may26_100459-melasyl_video-image&utm_term=traffic&utm_content=video-image_brand,www.chemistwarehouse.com.au,/buy/168503/l-oreal-paris-revitalift-laser-dark-spot-creamy-serum-30ml,facebook,social,au_cw_oa_facebook_social_lorealaustraliaptyltd_lorealparis_665_may26_100459-melasyl_video-image,O&O,Lorealaustraliaptyltd,Lorealparis,may26,video-image,L’Oréal Paris Revitalift Creamy-Serum,"Formulated with multi-patented Melasyl™. In 7 days see triple efficacy: wrinkles, dark spots, dullness. You're Worth It.",Shop Now,,https://video-mxp1-1.xx.fbcdn.net/o1/v/t2/f2/m366/AQPcGIyUhkFf9WexZmZFNqqq18LwlJtkaevIip0ZGr3jrhoWgqMLJBXu8PIZjyY2-PmJpSl82VP9lfCwApAXKi405FUs9-nHuWbL2YwKYjSxHw.mp4?_nc_cat=102&_nc_sid=5e9851&_nc_ht=video-mxp1-1.xx.fbcdn.net&_nc_ohc=SJpcAWkO7DMQ7kNvwFFJYiA&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjk0OTQ1MDk2NDU2NTM0OCwiYXNzZXRfYWdlX2RheXMiOjE2LCJ2aV91c2VjYXNlX2lkIjoxMDc5OSwiZHVyYXRpb25fcyI6MjgsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=cffc4376863896fd&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC8wNjQ5NTFBMkExQzY2ODk5NEQyQTg3NDgwOEJCRjNBRl9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50L0UyNDg0QkZGMUI0N0Q3OTY4RDc5QzlCNDZEQzQwMUJDX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbI9cv3qOGvAxUCKAJDMywXQDwAAAAAAAAYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZd6oAQA&_nc_gid=8v4nEgntay5EhVQoHQ-D6w&_nc_ss=7f180&_nc_zt=28&oh=00_Af-OfAq3FjEp3R-0HDOVcfnW6Jmyho_Wc-SlLbFn5Gv7Eg&oe=6A22966A,"['FACEBOOK', 'INSTAGRAM', 'MESSENGER', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, MESSENGER, THREADS",True,True,False,True,True,False,SKU Product,True,False,False,2026-06-01,2026-05-27 07:00:00,2026-06-01 16:50:49.848447,5
851326674082025,,True,2026-05-27 07:00:00,2026-05-31 07:00:00,Chemist Warehouse,Chemist Warehouse,Shop 40% Off La Roche-Posay,"Discover the Anthelios Sun Protection range, developed for sensitive skin. Lightweight, non-greasy & fragrance-free.",Shop now,IMAGE,https://fb.com/canvas_doc/934981206025383,fb.com,/canvas_doc/934981206025383,,,,Not Specified,,,,,,,,,,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",True,True,True,True,True,False,Internal/App Page,True,False,False,2026-06-01,2026-05-27 07:00:00,2026-06-01 16:50:49.848447,5
1386358003310769,,True,2026-05-27 07:00:00,2026-05-31 07:00:00,Chemist Warehouse,Chemist Warehouse,Now 40% off RRP!,"CeraVe, Developed with Dermatologists. Shop now at Chemist Warehouse!",Shop now,IMAGE,https://fb.com/canvas_doc/1571158581681306,fb.com,/canvas_doc/1571158581681306,,,,Not Specified,,,,,,,,,,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",True,True,True,True,True,False,Internal/App Page,True,True,False,2026-06-01,2026-05-27 07:00:00,2026-06-01 16:50:49.848447,5
1166238393237018,,True,2026-05-27 07:00:00,2026-05-31 07:00:00,Chemist Warehouse,Chemist Warehouse,{{product.name}},{{product.brand}},Shop now,DCO,https://www.chemistwarehouse.com.au/buy/168503/l-oreal-paris-revitalift-laser-dark-spot-creamy-serum-30ml?utm_source=facebook&utm_medium=social&utm_campaign=au_cw_oa_facebook_social_lorealaustraliaptyltd_lorealparis_665_may26_100459-melasyl_video-image&utm_term=traffic&utm_content=video-image_brand,www.chemistwarehouse.com.au,/buy/168503/l-oreal-paris-revitalift-laser-dark-spot-creamy-serum-30ml,facebook,social,au_cw_oa_facebook_social_lorealaustraliaptyltd_lorealparis_665_may26_100459-melasyl_video-image,O&O,Lorealaustraliaptyltd,Lorealparis,may26,video-image,L’Oréal Paris Revitalift Creamy-Serum,"Formulated with multi-patented Melasyl™. In 7 days see triple efficacy: wrinkles, dark spots, dullness. You're Worth It.",Shop Now,https://scontent-mxp1-1.xx.fbcdn.net/v/t39.35426-6/708866961_868918635599614_4352439012066973684_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=zQN6iMtd31IQ7kNvwFKtupu&_nc_oc=AdpGKFRqoaiHMTXG8dT-_x1ztcU6EzuZE7PArAmrUwrfUzX9EYNrpDVWQ2VZ9UThtV8&_nc_zt=14&_nc_ht=scontent-mxp1-1.xx&_nc_gid=8v4nEgntay5EhVQoHQ-D6w&_nc_ss=7f180&oh=00_Af9dXr2DPekZoWxdlpI9tHqh1AasPjGdfBv1xaWX3RmV9w&oe=6A226FE0,,"['FACEBOOK', 'INSTAGRAM', 'MESSENGER', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, MESSENGER, THREADS",True,True,False,True,True,False,SKU Product,True,False,False,2026-06-01,2026-05-27 07:00:00,2026-06-01 16:50:49.848447,5
1482120873412848,,True,2026-05-27 07:00:00,2026-05-31 07:00:00,Chemist Warehouse,Chemist Warehouse,{{product.name}},{{product.brand}},Shop now,DCO,https://www.chemistwarehouse.com.au/shop-online/2351/la-roche-posay?category=Dry%2C%20Sensitive%20%26%20Itchy%20Skin&utm_source=facebook&utm_medium=social&utm_campaign=au_cw_coop_facebook_social_lorealarocheposaycerave_larocheposay_665_2026_bau_dynamic&utm_term=traffic&utm_content=dynamic_dry,www.chemistwarehouse.com.au,/shop-online/2351/la-roche-posay,facebook,social,au_cw_coop_facebook_social_lorealarocheposaycerave_larocheposay_665_2026_bau_dynamic,Coop,Lorealarocheposaycerave,Larocheposay,2026,dynamic,SHOP LA ROCHE-POSAY FOR DRY SKIN,"Recommended by Dermatologists, explore Cicaplast skincare formulated to provide intense hydration & support the skin barrier.",Shop Now,https://scontent-mxp1-1.xx.fbcdn.net/v/t39.35426-6/704110085_995833773001935_4425733492819311349_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=N7rXg6tMzNcQ7kNvwGWWHUe&_nc_oc=Adp4qVooxxDCMNvfBWWtGpX06eWpQD_fC4DrstgjO9ZkYHXXZJbNcwe2FwNr5YkWSMg&_nc_zt=14&_nc_ht=scontent-mxp1-1.xx&_nc_gid=8v4nEgntay5EhVQoHQ-D6w&_nc_ss=7f180&oh=00_Af9hFnbm3hKP11PgK_cdyLeehzOZfiRo4Ko9XexYzzw3AQ&oe=6A228FC8,,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",True,True,True,True,True,False,Brand/Category Page,True,False,False,2026-06-01,2026-05-27 07:00:00,2026-06-01 16:50:49.848447,5
1320010723650117,,True,2026-05-27 07:00:00,2026-05-30 07:00:00,Chemist Warehouse,Chemist Warehouse,Shop Now at Chemist Warehouse!,Shop Now at Chemist Warehouse!,Shop now,IMAGE,http://chemistwarehouse.com.au/,chemistwarehouse.com.au,/,,,,Not Specified,,,,,,,,,,['FACEBOOK'],2026-W22,2026-06,FACEBOOK,True,False,False,False,False,False,Homepage,True,True,False,2026-06-01,2026-05-27 07:00:00,2026-06-01 16:50:49.848447,5
954461027482239,964126693128110,True,2026-05-20 07:00:00,2026-05-31 07:00:00,Chemist Warehouse,Chemist Warehouse,Pantene Bond Repair,NEW Pantene Miracles Bond Repair Leave-In Treatment - instantly nourishes & repairs,Shop now,VIDEO,https://www.chemistwarehouse.com.au/shop-online/863/pantene?utm_source=facebook&utm_medium=social&utm_campaign=au_cw_oa_facebook_social_proctergambleaustralia_pantene_129_2026_100212-oa_video-image&utm_term=traffic&utm_content=video-image_all,www.chemistwarehouse.com.au,/shop-online/863/pantene,facebook,social,au_cw_oa_facebook_social_proctergambleaustralia_pantene_129_2026_100212-oa_video-image,O&O,Proctergambleaustralia,Pantene,2026,video-image,,,,,,"['FACEBOOK', 'INSTAGRAM', 'MESSENGER']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, MESSENGER",True,True,False,True,False,False,Brand/Category Page,True,False,True,2026-06-01,2026-05-20 07:00:00,2026-06-01 16:50:49.848447,12
1675589043629086,,True,2026-05-27 07:00:00,2026-05-31 07:00:00,Chemist Warehouse,Chemist Warehouse,Developed with dermatologists,"CeraVe, Developed with Dermatologists. Shop now at Chemist Warehouse!",Shop now,IMAGE,https://fb.com/canvas_doc/26884345284559817,fb.com,/canvas_doc/26884345284559817,,,,Not Specified,,,,,,,,,,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",True,True,True,True,True,False,Internal/App Page,True,True,False,2026-06-01,2026-05-27 07:00:00,2026-06-01 16:50:49.848447,5
1303896995281100,,True,2026-05-27 07:00:00,2026-05-31 07:00:00,Chemist Warehouse,Chemist Warehouse,Shop 40% Off La Roche-Posay,"Recommended by Dermatologists, explore anti-ageing, hydrating and brightening serums for effective, targeted results.",Shop now,IMAGE,https://fb.com/canvas_doc/1646325416583210,fb.com,/canvas_doc/1646325416583210,,,,Not Specified,,,,,,,,,,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",True,True,True,True,True,False,Internal/App Page,True,False,False,2026-06-01,2026-05-27 07:00:00,2026-06-01 16:50:49.848447,5
